,MturkId,Userid,EmailId,TrainingPeriod,Trial,Condition,Decision,EmailType,Action,Confidence,ReactionTime,Correct
10588,A70TBKPGWQZO4,640531989,81,Training,36,GPT-GPT,true,phishing,3,5,1784,1
10589,A8B4WA1QFNUAW,467721341,1122,preTraining,5,GPT-Plain,false,ham,3,4,18100,1
10590,A38DHLB88V8DL8,538503457,1434,Training,1,GPT-Plain,false,ham,3,4,4881,1
10591,A2TLN8489YGY81,883796169,1326,Training,34,GPT-Plain,false,ham,4,4,2006,1
10592,A70TBKPGWQZO4,640531989,385,Training,37,GPT-GPT,true,phishing,4,5,1582,1
10593,A1497L153RMH2L,143436692,605,Training,39,GPT-Plain,true,phishing,4,4,3934,1
10594,A70TBKPGWQZO4,640531989,369,Training,38,GPT-GPT,true,phishing,3,3,1518,1
10595,A70TBKPGWQZO4,640531989,793,Training,39,GPT-GPT,false,ham,3,4,1295,1
10596,A8B4WA1QFNUAW,467721341,378,preTraining,6,GPT-Plain,true,phishing,4,4,20707,1
10597,AEW3RUARJ1K8R,209902693,1433,preTraining,1,GPT-GPT,true,ham,3,0,14471,0
10598,A2TLN8489YGY81,883796169,442,Training,35,GPT-Plain,true,phishing,4,5,1837,1
10599,AEW3RUARJ1K8R,209902693,580,preTraining,2,GPT-GPT,false,phishing,2,3,22323,0
10600,A70TBKPGWQZO4,640531989,1281,Training,40,GPT-GPT,false,ham,1,3,1769,1
10601,A1497L153RMH2L,143436692,146,Training,40,GPT-Plain,true,phishing,3,4,4163,1
10602,A8B4WA1QFNUAW,467721341,410,preTraining,7,GPT-Plain,true,phishing,4,4,25486,1
10603,AEW3RUARJ1K8R,209902693,516,preTraining,3,GPT-GPT,true,phishing,3,0,8416,1
10604,A38DHLB88V8DL8,538503457,609,Training,2,GPT-Plain,true,phishing,3,4,10618,1
10605,AEW3RUARJ1K8R,209902693,1361,preTraining,4,GPT-GPT,true,ham,3,3,8098,0
10606,AEW3RUARJ1K8R,209902693,1169,preTraining,5,GPT-GPT,false,ham,2,3,6317,1
10607,A2TLN8489YGY81,883796169,846,Training,36,GPT-Plain,false,ham,2,4,1536,1
10608,AEW3RUARJ1K8R,209902693,321,preTraining,6,GPT-GPT,true,phishing,3,2,5923,1
10609,A1497L153RMH2L,143436692,557,postTraining,1,GPT-Plain,true,phishing,4,4,3107,1
10610,AEW3RUARJ1K8R,209902693,721,preTraining,7,GPT-GPT,false,phishing,2,1,7484,0
10611,A1497L153RMH2L,143436692,86,postTraining,2,GPT-Plain,true,phishing,4,5,20536,1
10612,A38DHLB88V8DL8,538503457,1006,Training,3,GPT-Plain,false,ham,3,4,5837,1
10613,A2TLN8489YGY81,883796169,406,Training,37,GPT-Plain,true,phishing,4,5,2717,1
10614,AEW3RUARJ1K8R,209902693,69,preTraining,8,GPT-GPT,true,phishing,3,3,10169,1
10615,A8B4WA1QFNUAW,467721341,1290,preTraining,8,GPT-Plain,false,ham,3,2,16859,1
10616,A1497L153RMH2L,143436692,190,postTraining,3,GPT-Plain,true,phishing,4,5,9929,1
10617,AEW3RUARJ1K8R,209902693,1133,preTraining,9,GPT-GPT,true,ham,3,2,7445,0
10618,AEW3RUARJ1K8R,209902693,1249,preTraining,10,GPT-GPT,true,ham,3,0,9407,0
10619,A1497L153RMH2L,143436692,406,postTraining,4,GPT-Plain,true,phishing,4,5,15061,1
10620,A8B4WA1QFNUAW,467721341,1202,preTraining,9,GPT-Plain,false,ham,2,4,44912,1
10621,A70TBKPGWQZO4,640531989,1329,postTraining,1,GPT-GPT,false,ham,3,2,1069,1
10622,AEW3RUARJ1K8R,209902693,801,Training,1,GPT-GPT,true,ham,3,3,6202,0
10623,A2TLN8489YGY81,883796169,694,Training,38,GPT-Plain,true,phishing,4,5,2018,1
10624,A70TBKPGWQZO4,640531989,1229,postTraining,2,GPT-GPT,false,ham,3,2,69277,1
10625,A1497L153RMH2L,143436692,1062,postTraining,5,GPT-Plain,false,ham,4,1,10379,1
10626,A70TBKPGWQZO4,640531989,69,postTraining,3,GPT-GPT,true,phishing,4,5,6986,1
10627,A8B4WA1QFNUAW,467721341,42,preTraining,10,GPT-Plain,true,phishing,4,4,18552,1
10628,AEW3RUARJ1K8R,209902693,496,Training,2,GPT-GPT,true,phishing,3,0,5543,1
10629,A70TBKPGWQZO4,640531989,504,postTraining,4,GPT-GPT,true,phishing,4,5,5204,1
10630,A2TLN8489YGY81,883796169,718,Training,39,GPT-Plain,true,phishing,4,5,1532,1
10631,AEW3RUARJ1K8R,209902693,1325,Training,3,GPT-GPT,true,ham,3,0,2441,0
10632,A1497L153RMH2L,143436692,310,postTraining,6,GPT-Plain,true,phishing,4,5,18832,1
10633,A70TBKPGWQZO4,640531989,381,postTraining,5,GPT-GPT,true,phishing,3,4,5666,1
10634,AEW3RUARJ1K8R,209902693,957,Training,4,GPT-GPT,false,ham,3,0,3265,1
10635,A70TBKPGWQZO4,640531989,305,postTraining,6,GPT-GPT,true,phishing,2,3,6888,1
10636,A8B4WA1QFNUAW,467721341,1134,Training,1,GPT-Plain,false,ham,3,4,3226,1
10637,AEW3RUARJ1K8R,209902693,965,Training,5,GPT-GPT,true,ham,2,0,2468,0
10638,A2TLN8489YGY81,883796169,1118,Training,40,GPT-Plain,false,ham,3,4,1609,1
10639,A70TBKPGWQZO4,640531989,349,postTraining,7,GPT-GPT,true,phishing,2,3,8713,1
10640,A38DHLB88V8DL8,538503457,1362,Training,4,GPT-Plain,false,ham,2,4,4301,1
10641,AEW3RUARJ1K8R,209902693,1213,Training,6,GPT-GPT,false,ham,2,1,2224,1
10642,A8B4WA1QFNUAW,467721341,102,Training,2,GPT-Plain,true,phishing,4,4,5001,1
10643,A70TBKPGWQZO4,640531989,849,postTraining,8,GPT-GPT,false,ham,3,0,10553,1
10644,A2TLN8489YGY81,883796169,718,postTraining,1,GPT-Plain,true,phishing,4,5,4198,1
10645,AEW3RUARJ1K8R,209902693,1345,Training,7,GPT-GPT,true,ham,3,3,2125,0
10646,A38DHLB88V8DL8,538503457,942,Training,5,GPT-Plain,false,ham,3,1,3399,1
10647,A70TBKPGWQZO4,640531989,953,postTraining,9,GPT-GPT,false,ham,3,4,9838,1
10648,A70TBKPGWQZO4,640531989,181,postTraining,10,GPT-GPT,true,phishing,3,5,8141,1
10649,A8B4WA1QFNUAW,467721341,718,Training,3,GPT-Plain,true,phishing,4,4,3296,1
10650,A1497L153RMH2L,143436692,1366,postTraining,7,GPT-Plain,false,ham,3,2,16344,1
10651,A38DHLB88V8DL8,538503457,386,Training,6,GPT-Plain,true,phishing,4,5,3404,1
10652,A1497L153RMH2L,143436692,110,postTraining,8,GPT-Plain,true,phishing,4,5,52478,1
10653,A8B4WA1QFNUAW,467721341,790,Training,4,GPT-Plain,false,ham,2,-1,2975,1
10654,A38DHLB88V8DL8,538503457,1142,Training,7,GPT-Plain,false,ham,2,4,3721,1
10655,A1497L153RMH2L,143436692,633,postTraining,9,GPT-Plain,true,phishing,4,5,7499,1
10656,A2TLN8489YGY81,883796169,1262,postTraining,2,GPT-Plain,true,ham,2,4,8499,0
10657,A2TLN8489YGY81,883796169,1126,postTraining,3,GPT-Plain,false,ham,4,4,46481,1
10658,A8B4WA1QFNUAW,467721341,14,Training,5,GPT-Plain,true,phishing,4,4,3042,1
10659,AEW3RUARJ1K8R,209902693,620,Training,8,GPT-GPT,true,phishing,2,1,6395,1
10660,A1497L153RMH2L,143436692,666,postTraining,10,GPT-Plain,true,phishing,2,3,12080,1
10661,AEW3RUARJ1K8R,209902693,544,Training,9,GPT-GPT,true,phishing,2,0,2032,1
10662,A2TLN8489YGY81,883796169,254,postTraining,4,GPT-Plain,true,phishing,4,5,14483,1
10663,A38DHLB88V8DL8,538503457,902,Training,8,GPT-Plain,false,ham,4,1,2469,1
10664,A8B4WA1QFNUAW,467721341,1238,Training,6,GPT-Plain,false,ham,3,4,2685,1
10665,AEW3RUARJ1K8R,209902693,757,Training,10,GPT-GPT,false,ham,3,2,1977,1
10666,AEW3RUARJ1K8R,209902693,1413,Training,11,GPT-GPT,false,ham,3,2,1693,1
10667,A38DHLB88V8DL8,538503457,894,Training,9,GPT-Plain,false,ham,3,0,8382,1
10668,AEW3RUARJ1K8R,209902693,677,Training,12,GPT-GPT,true,phishing,3,1,2077,1
10669,A8B4WA1QFNUAW,467721341,541,Training,7,GPT-Plain,false,phishing,2,4,3062,0
10670,AEW3RUARJ1K8R,209902693,484,Training,13,GPT-GPT,false,phishing,3,2,1844,0
10671,A2TLN8489YGY81,883796169,930,postTraining,5,GPT-Plain,true,ham,2,4,15047,0
10672,AEW3RUARJ1K8R,209902693,77,Training,14,GPT-GPT,true,phishing,2,1,1875,1
10673,A38DHLB88V8DL8,538503457,398,Training,10,GPT-Plain,true,phishing,2,5,6583,1
10674,AEW3RUARJ1K8R,209902693,1237,Training,15,GPT-GPT,false,ham,2,0,18643,1
10675,A8B4WA1QFNUAW,467721341,1214,Training,8,GPT-Plain,true,ham,2,4,5645,0
10676,A38DHLB88V8DL8,538503457,426,Training,11,GPT-Plain,true,phishing,3,5,3075,1
10677,AEW3RUARJ1K8R,209902693,349,Training,16,GPT-GPT,false,phishing,2,1,1928,0
10678,AEW3RUARJ1K8R,209902693,588,Training,17,GPT-GPT,true,phishing,2,1,1659,1
10679,A8B4WA1QFNUAW,467721341,1222,Training,9,GPT-Plain,false,ham,3,4,3262,1
10680,A2TLN8489YGY81,883796169,1018,postTraining,6,GPT-Plain,false,ham,4,4,32852,1
10681,AEW3RUARJ1K8R,209902693,437,Training,18,GPT-GPT,true,phishing,2,0,1770,1
10682,AEW3RUARJ1K8R,209902693,1173,Training,19,GPT-GPT,false,ham,2,2,1706,1
10683,A38DHLB88V8DL8,538503457,422,Training,12,GPT-Plain,true,phishing,2,5,3350,1
10684,AEW3RUARJ1K8R,209902693,25,Training,20,GPT-GPT,true,phishing,3,2,2128,1
10685,A8B4WA1QFNUAW,467721341,274,Training,10,GPT-Plain,false,phishing,4,2,3159,0
10686,AEW3RUARJ1K8R,209902693,129,Training,21,GPT-GPT,true,phishing,2,2,1703,1
10687,A2TLN8489YGY81,883796169,358,postTraining,7,GPT-Plain,true,phishing,4,5,53192,1
10688,A38DHLB88V8DL8,538503457,810,Training,13,GPT-Plain,false,ham,3,0,3197,1
10689,AEW3RUARJ1K8R,209902693,857,Training,22,GPT-GPT,false,ham,3,2,1595,1
10690,AEW3RUARJ1K8R,209902693,1205,Training,23,GPT-GPT,true,ham,3,0,1532,0
10691,A8B4WA1QFNUAW,467721341,978,Training,11,GPT-Plain,false,ham,3,4,6472,1
10692,AEW3RUARJ1K8R,209902693,1253,Training,24,GPT-GPT,true,ham,1,0,1870,0
10693,A38DHLB88V8DL8,538503457,906,Training,14,GPT-Plain,false,ham,2,2,2216,1
10694,AEW3RUARJ1K8R,209902693,705,Training,25,GPT-GPT,false,phishing,3,0,1584,0
10695,A8B4WA1QFNUAW,467721341,1202,Training,12,GPT-Plain,false,ham,2,4,2325,1
10696,AEW3RUARJ1K8R,209902693,1157,Training,26,GPT-GPT,false,ham,3,0,1713,1
10697,A38DHLB88V8DL8,538503457,1242,Training,15,GPT-Plain,false,ham,2,0,6671,1
10698,AEW3RUARJ1K8R,209902693,789,Training,27,GPT-GPT,false,ham,2,1,1751,1
10699,AEW3RUARJ1K8R,209902693,1397,Training,28,GPT-GPT,true,ham,2,1,1733,0
10700,A38DHLB88V8DL8,538503457,406,Training,16,GPT-Plain,true,phishing,4,5,2323,1
10701,A2TLN8489YGY81,883796169,1366,postTraining,8,GPT-Plain,false,ham,2,4,26512,1
10702,A8B4WA1QFNUAW,467721341,1442,Training,13,GPT-Plain,false,ham,3,2,2800,1
10703,AEW3RUARJ1K8R,209902693,205,Training,29,GPT-GPT,true,phishing,4,1,1877,1
10704,A8B4WA1QFNUAW,467721341,350,Training,14,GPT-Plain,true,phishing,4,4,2791,1
10705,A2TLN8489YGY81,883796169,505,postTraining,9,GPT-Plain,true,phishing,4,5,70453,1
10706,AEW3RUARJ1K8R,209902693,161,Training,30,GPT-GPT,false,phishing,3,2,1852,0
10707,AEW3RUARJ1K8R,209902693,1053,Training,31,GPT-GPT,true,ham,3,0,1505,0
10708,A38DHLB88V8DL8,538503457,898,Training,17,GPT-Plain,false,ham,2,2,3573,1
10709,AEW3RUARJ1K8R,209902693,829,Training,32,GPT-GPT,false,ham,3,2,1676,1
10710,A8B4WA1QFNUAW,467721341,497,Training,15,GPT-Plain,true,phishing,3,4,1750,1
10711,AEW3RUARJ1K8R,209902693,325,Training,33,GPT-GPT,false,phishing,3,1,1502,0
10712,A38DHLB88V8DL8,538503457,350,Training,18,GPT-Plain,true,phishing,4,5,5886,1
10713,AEW3RUARJ1K8R,209902693,1445,Training,34,GPT-GPT,true,ham,3,0,1833,0
10714,AEW3RUARJ1K8R,209902693,345,Training,35,GPT-GPT,false,phishing,2,2,1969,0
10715,A38DHLB88V8DL8,538503457,722,Training,19,GPT-Plain,true,phishing,2,4,3670,1
10716,AEW3RUARJ1K8R,209902693,277,Training,36,GPT-GPT,true,phishing,3,0,1825,1
10717,A2TLN8489YGY81,883796169,1166,postTraining,10,GPT-Plain,false,ham,2,4,18164,1
10718,AEW3RUARJ1K8R,209902693,193,Training,37,GPT-GPT,true,phishing,3,0,2127,1
10719,A8B4WA1QFNUAW,467721341,1186,Training,16,GPT-Plain,false,ham,2,2,2432,1
10720,AEW3RUARJ1K8R,209902693,993,Training,38,GPT-GPT,true,ham,2,0,1671,0
10721,A8B4WA1QFNUAW,467721341,549,Training,17,GPT-Plain,true,phishing,2,4,2096,1
10722,A38DHLB88V8DL8,538503457,206,Training,20,GPT-Plain,false,phishing,2,4,3041,0
10723,A38DHLB88V8DL8,538503457,1394,Training,21,GPT-Plain,false,ham,2,4,3376,1
10724,A8B4WA1QFNUAW,467721341,690,Training,18,GPT-Plain,true,phishing,4,4,3916,1
10725,AEW3RUARJ1K8R,209902693,213,Training,39,GPT-GPT,true,phishing,2,2,22817,1
10726,A8B4WA1QFNUAW,467721341,1306,Training,19,GPT-Plain,true,ham,2,4,5231,0
10727,AEW3RUARJ1K8R,209902693,580,Training,40,GPT-GPT,true,phishing,3,0,2277,1
10728,A38DHLB88V8DL8,538503457,138,Training,22,GPT-Plain,true,phishing,2,4,2431,1
10729,A38DHLB88V8DL8,538503457,186,Training,23,GPT-Plain,true,phishing,4,5,2939,1
10730,A8B4WA1QFNUAW,467721341,1358,Training,20,GPT-Plain,true,ham,2,4,2463,0
10731,AEW3RUARJ1K8R,209902693,1341,postTraining,1,GPT-GPT,true,ham,3,1,2627,0
10732,A38DHLB88V8DL8,538503457,1074,Training,24,GPT-Plain,true,ham,3,4,2611,0
10733,AEW3RUARJ1K8R,209902693,925,postTraining,2,GPT-GPT,true,ham,2,2,13335,0
10734,A8B4WA1QFNUAW,467721341,1394,Training,21,GPT-Plain,false,ham,2,4,3676,1
10735,A38DHLB88V8DL8,538503457,469,Training,25,GPT-Plain,true,phishing,4,5,3296,1
10736,A38DHLB88V8DL8,538503457,374,Training,26,GPT-Plain,true,phishing,2,5,3946,1
10737,A8B4WA1QFNUAW,467721341,910,Training,22,GPT-Plain,true,ham,3,4,2471,0
10738,A8B4WA1QFNUAW,467721341,322,Training,23,GPT-Plain,false,phishing,4,4,2573,0
10739,A38DHLB88V8DL8,538503457,674,Training,27,GPT-Plain,true,phishing,3,5,2885,1
10740,A8B4WA1QFNUAW,467721341,1086,Training,24,GPT-Plain,true,ham,4,4,4300,0
10741,A38DHLB88V8DL8,538503457,718,Training,28,GPT-Plain,true,phishing,4,5,2500,1
10742,A38DHLB88V8DL8,538503457,990,Training,29,GPT-Plain,false,ham,3,4,2394,1
10743,AEW3RUARJ1K8R,209902693,1393,postTraining,3,GPT-GPT,true,ham,2,2,6603,0
10744,A8B4WA1QFNUAW,467721341,258,Training,25,GPT-Plain,true,phishing,3,4,5707,1
10745,AEW3RUARJ1K8R,209902693,1273,postTraining,4,GPT-GPT,false,ham,3,2,106874,1
10746,AEW3RUARJ1K8R,209902693,125,postTraining,5,GPT-GPT,true,phishing,2,3,10135,1
10747,A8B4WA1QFNUAW,467721341,561,Training,26,GPT-Plain,true,phishing,3,4,2417,1
10748,AEW3RUARJ1K8R,209902693,1005,postTraining,6,GPT-GPT,true,ham,2,3,5676,0
10749,A38DHLB88V8DL8,538503457,758,Training,30,GPT-Plain,false,ham,2,4,2196,1
10750,AEW3RUARJ1K8R,209902693,1357,postTraining,7,GPT-GPT,false,ham,2,2,6108,1
10751,A8B4WA1QFNUAW,467721341,342,Training,27,GPT-Plain,true,phishing,4,4,3932,1
10752,AEW3RUARJ1K8R,209902693,1081,postTraining,8,GPT-GPT,true,ham,2,1,7295,0
10753,AEW3RUARJ1K8R,209902693,1365,postTraining,9,GPT-GPT,true,ham,3,2,5255,0
10754,A38DHLB88V8DL8,538503457,182,Training,31,GPT-Plain,true,phishing,2,4,2496,1
10755,AEW3RUARJ1K8R,209902693,1113,postTraining,10,GPT-GPT,false,ham,2,2,5983,1
10756,A8B4WA1QFNUAW,467721341,533,Training,28,GPT-Plain,true,phishing,4,4,2064,1
10757,A8B4WA1QFNUAW,467721341,174,Training,29,GPT-Plain,true,phishing,2,4,1616,1
10758,A38DHLB88V8DL8,538503457,617,Training,32,GPT-Plain,true,phishing,4,5,2800,1
10759,A8B4WA1QFNUAW,467721341,834,Training,30,GPT-Plain,true,ham,3,4,2310,0
10760,A38DHLB88V8DL8,538503457,1366,Training,33,GPT-Plain,false,ham,2,4,5143,1
10761,A8B4WA1QFNUAW,467721341,78,Training,31,GPT-Plain,true,phishing,4,4,2849,1
10762,A38DHLB88V8DL8,538503457,1086,Training,34,GPT-Plain,false,ham,3,2,2347,1
10763,A8B4WA1QFNUAW,467721341,1014,Training,32,GPT-Plain,false,ham,3,2,3144,1
10764,A8B4WA1QFNUAW,467721341,106,Training,33,GPT-Plain,true,phishing,4,4,1890,1
10765,A38DHLB88V8DL8,538503457,198,Training,35,GPT-Plain,true,phishing,3,4,2286,1
10766,A8B4WA1QFNUAW,467721341,1382,Training,34,GPT-Plain,false,ham,2,4,2193,1
10767,A8B4WA1QFNUAW,467721341,386,Training,35,GPT-Plain,true,phishing,4,4,2350,1
10768,A38DHLB88V8DL8,538503457,286,Training,36,GPT-Plain,true,phishing,2,4,2660,1
10769,A8B4WA1QFNUAW,467721341,493,Training,36,GPT-Plain,true,phishing,4,4,3707,1
10770,A8B4WA1QFNUAW,467721341,1074,Training,37,GPT-Plain,true,ham,4,4,2324,0
10771,A38DHLB88V8DL8,538503457,1274,Training,37,GPT-Plain,false,ham,2,4,2579,1
10772,A8B4WA1QFNUAW,467721341,874,Training,38,GPT-Plain,true,ham,3,4,6839,0
10773,A38DHLB88V8DL8,538503457,473,Training,38,GPT-Plain,true,phishing,3,4,2291,1
10774,A38DHLB88V8DL8,538503457,1230,Training,39,GPT-Plain,false,ham,2,4,2424,1
10775,A8B4WA1QFNUAW,467721341,1026,Training,39,GPT-Plain,false,ham,2,2,3944,1
10776,A8B4WA1QFNUAW,467721341,366,Training,40,GPT-Plain,true,phishing,4,4,1959,1
10777,A38DHLB88V8DL8,538503457,954,Training,40,GPT-Plain,false,ham,2,4,2392,1
10778,A38DHLB88V8DL8,538503457,406,postTraining,1,GPT-Plain,true,phishing,4,5,3724,1
10779,A38DHLB88V8DL8,538503457,866,postTraining,2,GPT-Plain,false,ham,2,2,11653,1
10780,A8B4WA1QFNUAW,467721341,1046,postTraining,1,GPT-Plain,false,ham,3,2,6600,1
10781,A38DHLB88V8DL8,538503457,537,postTraining,3,GPT-Plain,true,phishing,4,5,21080,1
10782,A8B4WA1QFNUAW,467721341,1022,postTraining,2,GPT-Plain,true,ham,4,4,43250,0
10783,A38DHLB88V8DL8,538503457,1162,postTraining,4,GPT-Plain,false,ham,2,4,8891,1
10784,A8B4WA1QFNUAW,467721341,970,postTraining,3,GPT-Plain,true,ham,4,4,8667,0
10785,A38DHLB88V8DL8,538503457,702,postTraining,5,GPT-Plain,true,phishing,4,4,14748,1
10786,A8B4WA1QFNUAW,467721341,1366,postTraining,4,GPT-Plain,true,ham,2,4,14021,0
10787,A38DHLB88V8DL8,538503457,910,postTraining,6,GPT-Plain,false,ham,2,4,10275,1
10788,A8B4WA1QFNUAW,467721341,662,postTraining,5,GPT-Plain,true,phishing,3,4,21116,1
10789,A8B4WA1QFNUAW,467721341,461,postTraining,6,GPT-Plain,true,phishing,4,4,8979,1
10790,A38DHLB88V8DL8,538503457,1318,postTraining,7,GPT-Plain,false,ham,2,2,22686,1
10791,A8B4WA1QFNUAW,467721341,58,postTraining,7,GPT-Plain,true,phishing,4,4,12863,1
10792,A38DHLB88V8DL8,538503457,1086,postTraining,8,GPT-Plain,false,ham,3,4,17872,1
10793,A8B4WA1QFNUAW,467721341,186,postTraining,8,GPT-Plain,true,phishing,4,4,13647,1
10794,A38DHLB88V8DL8,538503457,966,postTraining,9,GPT-Plain,true,ham,2,2,14776,0
10795,A8B4WA1QFNUAW,467721341,278,postTraining,9,GPT-Plain,true,phishing,2,4,18672,1
10796,A38DHLB88V8DL8,538503457,1274,postTraining,10,GPT-Plain,false,ham,3,4,25656,1
10797,A8B4WA1QFNUAW,467721341,1198,postTraining,10,GPT-Plain,true,ham,4,4,16397,0
10798,A3QIKJMER5S4T0,80731110,720,preTraining,1,Human-Plain,true,phishing,3,1,6146,1
10799,A3QIKJMER5S4T0,80731110,1056,preTraining,2,Human-Plain,false,ham,2,3,18819,1
10800,A3QIKJMER5S4T0,80731110,816,preTraining,3,Human-Plain,true,ham,3,0,7073,0
10801,A3QIKJMER5S4T0,80731110,932,preTraining,4,Human-Plain,true,ham,3,2,7424,0
10802,A3QIKJMER5S4T0,80731110,424,preTraining,5,Human-Plain,true,phishing,2,1,7251,1
10803,A3QIKJMER5S4T0,80731110,248,preTraining,6,Human-Plain,false,phishing,3,4,4816,0
10804,A3QIKJMER5S4T0,80731110,1328,preTraining,7,Human-Plain,true,ham,2,3,5608,0
10805,A3QIKJMER5S4T0,80731110,964,preTraining,8,Human-Plain,false,ham,3,5,5251,1
10806,A3QIKJMER5S4T0,80731110,116,preTraining,9,Human-Plain,true,phishing,3,0,6963,1
10807,A3QIKJMER5S4T0,80731110,336,preTraining,10,Human-Plain,true,phishing,3,2,5084,1
10808,A3QIKJMER5S4T0,80731110,1408,Training,1,Human-Plain,true,ham,3,2,5105,0
10809,A3QIKJMER5S4T0,80731110,1144,Training,2,Human-Plain,true,ham,3,2,5697,0
10810,A3QIKJMER5S4T0,80731110,748,Training,3,Human-Plain,false,phishing,3,-1,8061,0
10811,A3QIKJMER5S4T0,80731110,316,Training,4,Human-Plain,true,phishing,3,2,6165,1
10812,A3QIKJMER5S4T0,80731110,1152,Training,5,Human-Plain,true,ham,3,2,3272,0
10813,A3QIKJMER5S4T0,80731110,168,Training,6,Human-Plain,true,phishing,3,1,3474,1
10814,A3QIKJMER5S4T0,80731110,340,Training,7,Human-Plain,false,phishing,3,3,3683,0
10815,A3QIKJMER5S4T0,80731110,1304,Training,8,Human-Plain,true,ham,3,2,3253,0
10816,A3QIKJMER5S4T0,80731110,459,Training,9,Human-Plain,true,phishing,3,3,2388,1
10817,A3QIKJMER5S4T0,80731110,1356,Training,10,Human-Plain,true,ham,3,3,2441,0
10818,A3QIKJMER5S4T0,80731110,84,Training,11,Human-Plain,true,phishing,2,1,1845,1
10819,AT4S5FAHC5R0D,824572158,727,preTraining,1,Human-GPT,false,phishing,3,3,20832,0
10820,A3QIKJMER5S4T0,80731110,1332,Training,12,Human-Plain,true,ham,3,4,2145,0
10821,A3QIKJMER5S4T0,80731110,1228,Training,13,Human-Plain,true,ham,3,1,1959,0
10822,A3QIKJMER5S4T0,80731110,888,Training,14,Human-Plain,true,ham,3,0,1938,0
10823,AT4S5FAHC5R0D,824572158,931,preTraining,2,Human-GPT,false,ham,4,3,71823,1
10824,A3QIKJMER5S4T0,80731110,1008,Training,15,Human-Plain,true,ham,3,2,1775,0
10825,A3QIKJMER5S4T0,80731110,940,Training,16,Human-Plain,true,ham,3,1,1779,0
10826,A3QIKJMER5S4T0,80731110,680,Training,17,Human-Plain,true,phishing,2,0,1661,1
10827,A3QIKJMER5S4T0,80731110,1412,Training,18,Human-Plain,true,ham,3,3,2012,0
10828,A3QIKJMER5S4T0,80731110,567,Training,19,Human-Plain,true,phishing,3,1,1784,1
10829,A3QIKJMER5S4T0,80731110,24,Training,20,Human-Plain,true,phishing,2,1,2164,1
10830,A3QIKJMER5S4T0,80731110,1452,Training,21,Human-Plain,false,ham,3,1,2115,1
10831,AT4S5FAHC5R0D,824572158,827,preTraining,3,Human-GPT,false,ham,4,0,26027,1
10832,A3QIKJMER5S4T0,80731110,595,Training,22,Human-Plain,true,phishing,2,1,2123,1
10833,A3QIKJMER5S4T0,80731110,1320,Training,23,Human-Plain,false,ham,3,4,2051,1
10834,A3QIKJMER5S4T0,80731110,1336,Training,24,Human-Plain,true,ham,3,1,1987,0
10835,A3QIKJMER5S4T0,80731110,547,Training,25,Human-Plain,true,phishing,2,1,1881,1
10836,A3QIKJMER5S4T0,80731110,8,Training,26,Human-Plain,true,phishing,3,2,1988,1
10837,A3QIKJMER5S4T0,80731110,712,Training,27,Human-Plain,true,phishing,2,0,1798,1
10838,A3QIKJMER5S4T0,80731110,392,Training,28,Human-Plain,true,phishing,3,1,1814,1
10839,AT4S5FAHC5R0D,824572158,431,preTraining,4,Human-GPT,true,phishing,3,4,55669,1
10840,A3QIKJMER5S4T0,80731110,583,Training,29,Human-Plain,true,phishing,2,2,1876,1
10841,A3QIKJMER5S4T0,80731110,360,Training,30,Human-Plain,true,phishing,3,3,1834,1
10842,A3QIKJMER5S4T0,80731110,732,Training,31,Human-Plain,true,phishing,3,1,2011,1
10843,AT4S5FAHC5R0D,824572158,703,preTraining,5,Human-GPT,true,phishing,4,3,48824,1
10844,A3QIKJMER5S4T0,80731110,1256,Training,32,Human-Plain,true,ham,3,2,1644,0
10845,A3QIKJMER5S4T0,80731110,559,Training,33,Human-Plain,true,phishing,2,0,2053,1
10846,A3QIKJMER5S4T0,80731110,1280,Training,34,Human-Plain,true,ham,3,1,2143,0
10847,AT4S5FAHC5R0D,824572158,1227,preTraining,6,Human-GPT,false,ham,4,0,21860,1
10848,A3QIKJMER5S4T0,80731110,428,Training,35,Human-Plain,true,phishing,3,1,29486,1
10849,A3QIKJMER5S4T0,80731110,1116,Training,36,Human-Plain,true,ham,2,1,2124,0
10850,AT4S5FAHC5R0D,824572158,1363,preTraining,7,Human-GPT,false,ham,4,3,25511,1
10851,A3QIKJMER5S4T0,80731110,352,Training,37,Human-Plain,true,phishing,3,2,1943,1
10852,A3QIKJMER5S4T0,80731110,1000,Training,38,Human-Plain,true,ham,3,1,1987,0
10853,A3QIKJMER5S4T0,80731110,824,Training,39,Human-Plain,true,ham,3,0,1871,0
10854,A3QIKJMER5S4T0,80731110,800,Training,40,Human-Plain,true,ham,4,2,1901,0
10855,AT4S5FAHC5R0D,824572158,59,preTraining,8,Human-GPT,true,phishing,4,4,39995,1
10856,A3QIKJMER5S4T0,80731110,904,postTraining,1,Human-Plain,true,ham,2,1,2845,0
10857,AT4S5FAHC5R0D,824572158,407,preTraining,9,Human-GPT,true,phishing,4,4,24012,1
10858,A3QIKJMER5S4T0,80731110,916,postTraining,2,Human-Plain,false,ham,1,2,9226,1
10859,A3QIKJMER5S4T0,80731110,48,postTraining,3,Human-Plain,true,phishing,3,2,11672,1
10860,A3QIKJMER5S4T0,80731110,320,postTraining,4,Human-Plain,false,phishing,3,1,5854,0
10861,A3QIKJMER5S4T0,80731110,1100,postTraining,5,Human-Plain,true,ham,3,0,5305,0
